level,M,N,seed,completionPct,compressionDistance,editDistance,densityMetric,leniencyMetric,linearityRSquared
9,3,3,1925741337,0.09,0.881609,373,0.084583,0.929277,0.0010
9,3,3,1926307795,0.09,0.888549,414,0.093681,0.889575,0.1599
9,3,3,1926924932,0.09,0.867727,405,0.113640,0.908359,0.0019
9,3,3,1928596662,0.09,0.902430,421,0.077319,0.864198,0.0044
9,3,3,1929136529,0.09,0.881609,418,0.064624,0.872499,0.0000
9,3,3,1929512722,0.14,0.895490,470,0.073686,0.871412,0.0434
9,3,3,1931078715,0.09,0.881609,389,0.088215,0.931039,0.0028
9,3,3,1938687994,0.09,0.867727,392,0.117273,0.884146,0.0044
9,3,3,1939031859,0.17,0.867727,387,0.120905,0.916634,0.0034
9,3,3,1939890839,0.09,0.888549,374,0.106376,0.895793,0.0264
9,3,3,1941529578,0.09,0.839965,375,0.126371,0.874890,0.0209
9,3,3,1941786083,0.22,0.888549,421,0.091847,0.898216,0.0469
9,3,3,1941811702,0.09,0.902430,415,0.071888,0.909687,0.0172
9,3,3,1941944749,0.17,0.881609,388,0.093681,0.923377,0.0247
9,3,3,1946154118,0.24,0.888549,374,0.110008,0.925522,0.0126
9,3,3,1946829333,0.09,0.860786,414,0.095480,0.926135,0.0495
9,3,3,1947253215,0.14,0.860786,417,0.108210,0.908093,0.0258
9,3,3,1951304455,0.09,0.874667,426,0.106376,0.863783,0.0258
9,3,3,1953553500,0.14,0.867727,412,0.142698,0.830065,0.0100
9,3,3,1954105998,0.19,0.826084,365,0.168159,0.865798,0.0376
9,3,3,1955256577,0.14,0.867727,417,0.099112,0.913792,0.0288
9,3,3,1957100986,0.13,0.902430,374,0.113640,0.917247,0.0017
9,3,3,1958040003,0.09,0.895490,415,0.057360,0.890144,0.0148
9,3,3,1961825991,0.13,0.916311,411,0.051893,0.908359,0.1252
9,3,3,1962447589,0.13,0.881609,363,0.117273,0.876718,0.0431
9,3,3,1965962480,0.09,0.867727,438,0.088215,0.897938,0.0104
9,3,3,1967306567,0.09,0.895490,411,0.095480,0.900058,0.0103
9,3,3,1967878683,0.20,0.853846,414,0.099112,0.894081,0.0216
9,3,3,1968204676,0.11,0.916311,414,0.079153,0.910351,0.0061
9,3,3,1969977224,0.09,0.909371,403,0.070054,0.893145,0.0028
9,3,3,1970984856,0.13,0.881609,409,0.113640,0.915408,0.0010
9,3,3,1973184467,0.16,0.909371,396,0.080951,0.889433,0.0014
9,3,3,1973697731,0.16,0.867727,386,0.099112,0.899062,0.0142
9,3,3,1974066558,0.17,0.846905,379,0.117273,0.853514,0.0006
9,3,3,197450313,0.09,0.909371,404,0.060992,0.909853,0.0208
9,3,3,1974777055,0.19,0.860786,381,0.113640,0.875629,0.0246
9,3,3,1977335797,0.18,0.888549,413,0.084583,0.853462,0.0440
9,3,3,19790299,0.24,0.902430,396,0.077319,0.929005,0.0293
9,3,3,1979239761,0.09,0.839965,391,0.137268,0.880025,0.0325
9,3,3,1981289373,0.20,0.902430,421,0.068256,0.871171,0.0197
9,3,3,1993892835,0.09,0.833024,378,0.142698,0.875686,0.0306
9,3,3,1994641521,0.14,0.902430,384,0.113640,0.934921,0.0571
9,3,3,2005658712,0.09,0.888549,411,0.073686,0.893145,0.0097
9,3,3,2008212551,0.11,0.916311,421,0.059158,0.916327,0.0929
9,3,3,2011988765,0.16,0.867727,383,0.099112,0.919950,0.0156
9,3,3,2011997449,0.24,0.895490,410,0.077319,0.896405,0.0714
9,3,3,2012370111,0.11,0.895490,394,0.075521,0.897070,0.0215
9,3,3,2015553505,0.14,0.853846,376,0.124537,0.901528,0.0006
9,3,3,2026135613,0.09,0.916311,423,0.064624,0.912786,0.0005
9,3,3,2028031316,0.19,0.888549,383,0.095480,0.928281,0.1541
9,3,3,2033176108,0.09,0.916311,401,0.070054,0.911015,0.0422
9,3,3,2036487553,0.16,0.853846,403,0.124537,0.880468,0.0775
9,3,3,2036802702,0.09,0.874667,407,0.088215,0.908359,0.0009
9,3,3,2037234691,0.21,0.888549,364,0.111842,0.923727,0.0170
9,3,3,203767487,0.09,0.874667,357,0.128169,0.909106,0.1018
9,3,3,2037695454,0.09,0.902430,419,0.064624,0.921906,0.0187
9,3,3,203871285,0.19,0.853846,402,0.122739,0.899470,0.0422
9,3,3,2039116529,0.13,0.902430,402,0.062790,0.918098,0.1019
9,3,3,2040559645,0.09,0.902430,421,0.073686,0.894745,0.0060
9,3,3,2040598562,0.09,0.888549,397,0.097314,0.896405,0.0664
9,3,3,2041351595,0.16,0.895490,407,0.079153,0.897070,0.0101
9,3,3,204138251,0.09,0.853846,410,0.133635,0.889374,0.0209
9,3,3,2042259028,0.09,0.895490,412,0.108210,0.904374,0.0010
9,3,3,2043484689,0.18,0.888549,419,0.082785,0.894232,0.1021
9,3,3,2044481643,0.09,0.881609,419,0.099112,0.823939,0.0052
9,3,3,2044761510,0.09,0.909371,408,0.066422,0.923101,0.0191
9,3,3,2048118835,0.16,0.888549,409,0.111842,0.897468,0.1886
9,3,3,2050089039,0.18,0.860786,404,0.097314,0.842616,0.0520
9,3,3,2052141807,0.19,0.860786,366,0.128169,0.862538,0.0098
9,3,3,2058063212,0.23,0.853846,381,0.104578,0.889523,0.0000
9,3,3,2058425105,0.20,0.916311,416,0.051893,0.898682,0.1755
9,3,3,2059915765,0.14,0.909371,447,0.062790,0.920710,0.1345
9,3,3,2060356715,0.09,0.895490,406,0.068256,0.876085,0.0448
9,3,3,2060958840,0.13,0.826084,391,0.133635,0.860811,0.0018
9,3,3,2062605270,0.11,0.846905,409,0.080951,0.881353,0.0155
9,3,3,2063662329,0.14,0.874667,394,0.097314,0.927974,0.0389
9,3,3,2064153791,0.09,0.916311,420,0.055526,0.916726,0.0351
9,3,3,2068735690,0.09,0.916311,387,0.086417,0.919515,0.0859
9,3,3,2070259378,0.16,0.839965,422,0.115475,0.902563,0.0002
9,3,3,2072854323,0.13,0.867727,458,0.104578,0.892687,0.0000
9,3,3,2073023441,0.18,0.874667,435,0.093681,0.878144,0.0020
9,3,3,2077180395,0.11,0.888549,390,0.100946,0.854071,0.0744
9,3,3,2077485466,0.09,0.909371,433,0.050095,0.906864,0.0042
9,3,3,2080540468,0.14,0.902430,423,0.064624,0.905370,0.0001
9,3,3,2082249866,0.13,0.923252,428,0.064624,0.908801,0.0545
9,3,3,208525869,0.11,0.888549,405,0.106376,0.920710,0.0346
9,3,3,208774550,0.09,0.909371,415,0.075521,0.915965,0.0149
9,3,3,2087929035,0.23,0.902430,387,0.111842,0.914335,0.0841
9,3,3,2088213163,0.09,0.888549,379,0.095480,0.893953,0.0033
9,3,3,2091790728,0.09,0.860786,401,0.082785,0.928281,0.0091
9,3,3,2093683800,0.09,0.860786,414,0.084583,0.885875,0.0008
9,3,3,2094289859,0.13,0.833024,367,0.146330,0.872056,0.0458
9,3,3,2099325967,0.13,0.867727,389,0.110008,0.920027,0.0014
9,3,3,2099604242,0.17,0.833024,381,0.117273,0.892421,0.0018
9,3,3,2103908004,0.11,0.888549,415,0.084583,0.905294,0.0398
9,3,3,210660554,0.16,0.881609,393,0.115475,0.908359,0.0007
9,3,3,2109179467,0.09,0.874667,393,0.093681,0.927974,0.0222
9,3,3,2110231543,0.16,0.916311,414,0.059158,0.909554,0.0529
9,3,3,2112314055,0.09,0.902430,416,0.050095,0.898113,0.2071
9,3,3,2113096677,0.09,0.909371,411,0.079153,0.897492,0.0031
9,3,3,2116548522,0.09,0.909371,393,0.084583,0.925522,0.0032
9,3,3,2119651901,0.09,0.881609,408,0.128169,0.909062,0.0295
9,3,3,2119894021,0.09,0.902430,408,0.071888,0.915442,0.0198
9,3,3,21210831,0.22,0.839965,382,0.148164,0.872499,0.0542
9,3,3,2121156934,0.17,0.888549,377,0.097314,0.893647,0.1372
9,3,3,2121548788,0.09,0.909371,406,0.099112,0.915663,0.0458
9,3,3,212409673,0.09,0.916311,427,0.035567,0.893559,0.1286
9,3,3,2124514982,0.09,0.909371,404,0.075521,0.927285,0.0167
9,3,3,2126618937,0.13,0.888549,418,0.070054,0.901386,0.0895
9,3,3,2129562181,0.09,0.916311,434,0.059158,0.920710,0.0001
9,3,3,2135143560,0.13,0.909371,455,0.048261,0.844608,0.0145
9,3,3,2135976683,0.32,0.867727,366,0.139066,0.913671,0.0951
9,3,3,2138158775,0.09,0.888549,403,0.055526,0.920710,0.1070
9,3,3,2138225194,0.09,0.867727,398,0.095480,0.925292,0.0411
9,3,3,213988036,0.09,0.874667,424,0.077319,0.896073,0.0001
9,3,3,2140393770,0.09,0.895490,389,0.090049,0.884851,0.0019
9,3,3,2146191952,0.09,0.923252,444,0.048261,0.881132,0.0856
9,3,3,2146958587,0.19,0.881609,407,0.071888,0.915531,0.1307
9,3,3,214770065,0.09,0.874667,399,0.091847,0.884009,0.0059
9,3,3,214964808,0.09,0.881609,431,0.090049,0.908757,0.0066
9,3,3,216029406,0.16,0.874667,360,0.135434,0.904944,0.0038
9,3,3,217150481,0.09,0.867727,404,0.080951,0.916690,0.0467
9,3,3,217387467,0.18,0.874667,397,0.097314,0.930273,0.0364
9,3,3,220264671,0.20,0.902430,405,0.100946,0.931345,0.0298
9,3,3,221934487,0.11,0.839965,405,0.119107,0.882460,0.0024
9,3,3,222199565,0.09,0.881609,418,0.088215,0.875686,0.0242
9,3,3,22734895,0.13,0.881609,390,0.119107,0.903710,0.0004
9,3,3,228893742,0.16,0.826084,388,0.093681,0.915965,0.0345
9,3,3,230774035,0.09,0.874667,406,0.086417,0.922151,0.0002
9,3,3,231895729,0.20,0.895490,425,0.082785,0.895267,0.1799
9,3,3,23328983,0.18,0.916311,446,0.062790,0.895210,0.0532
9,3,3,233785921,0.19,0.909371,421,0.068256,0.861632,0.0114
9,3,3,24117945,0.09,0.833024,373,0.157227,0.890324,0.0771
9,3,3,243091838,0.09,0.874667,439,0.064624,0.912343,0.0209
9,3,3,243366956,0.14,0.909371,406,0.071888,0.920312,0.0761
9,3,3,24345914,0.13,0.853846,448,0.077319,0.892023,0.0833
9,3,3,243514345,0.09,0.853846,394,0.104578,0.894983,0.0005
9,3,3,243858598,0.13,0.895490,388,0.104578,0.916021,0.0680
9,3,3,245083419,0.16,0.923252,411,0.055526,0.904374,0.0908
9,3,3,245340446,0.14,0.888549,388,0.084583,0.903378,0.0165
9,3,3,24881585,0.09,0.909371,411,0.050095,0.898113,0.1022
9,3,3,249383818,0.23,0.888549,411,0.073686,0.896073,0.0124
9,3,3,253647590,0.13,0.923252,445,0.042831,0.885591,0.0527
9,3,3,256906870,0.16,0.888549,396,0.075521,0.930605,0.0557
9,3,3,262034572,0.09,0.881609,401,0.117273,0.893844,0.0218
9,3,3,262089097,0.11,0.881609,425,0.064624,0.905370,0.0073
9,3,3,26275474,0.09,0.888549,410,0.073686,0.893145,0.0457
9,3,3,263737925,0.09,0.888549,370,0.139066,0.914182,0.0146
9,3,3,264092691,0.16,0.833024,391,0.146330,0.884651,0.0135
9,3,3,26762765,0.16,0.888549,397,0.055526,0.908359,0.1013
9,3,3,26906889,0.13,0.881609,415,0.066422,0.910749,0.0022
9,3,3,270299755,0.22,0.916311,437,0.064624,0.885647,0.0095
9,3,3,271220882,0.09,0.860786,408,0.115475,0.881322,0.0068
9,3,3,272287435,0.11,0.909371,393,0.066422,0.918984,0.1522
9,3,3,277551890,0.23,0.923252,421,0.079153,0.911458,0.0168
9,3,3,278316846,0.16,0.874667,417,0.075521,0.894015,0.0097
9,3,3,279771329,0.13,0.881609,396,0.124537,0.918863,0.0197
9,3,3,280334736,0.09,0.874667,428,0.070054,0.866124,0.0005
9,3,3,280581283,0.09,0.888549,390,0.073686,0.888437,0.0073
9,3,3,281264003,0.09,0.839965,416,0.119107,0.896671,0.0003
9,3,3,283636795,0.09,0.895490,389,0.075521,0.912343,0.0025
9,3,3,285971517,0.09,0.839965,391,0.084583,0.890097,0.0763
9,3,3,286577686,0.42,0.846905,350,0.151796,0.900191,0.0641
9,3,3,288774997,0.09,0.888549,413,0.088215,0.850585,0.0022
9,3,3,289694891,0.09,0.909371,407,0.075521,0.895836,0.0924
9,3,3,296747362,0.09,0.867727,345,0.140900,0.833494,0.0100
9,3,3,298734575,0.14,0.874667,431,0.120905,0.886093,0.0977
9,3,3,30111787,0.09,0.888549,386,0.073686,0.921507,0.1257
9,3,3,30370207,0.16,0.916311,428,0.057360,0.907031,0.0225
9,3,3,305899758,0.09,0.881609,403,0.073686,0.885249,0.0562
9,3,3,306316711,0.18,0.874667,364,0.139066,0.887109,0.0028
9,3,3,308622235,0.09,0.909371,433,0.030100,0.877148,0.1063
9,3,3,310208263,0.11,0.895490,409,0.070054,0.899892,0.0127
9,3,3,31320070,0.09,0.881609,427,0.068256,0.892059,0.0289
9,3,3,315670149,0.30,0.902430,385,0.084583,0.926748,0.0211
9,3,3,316062262,0.17,0.860786,390,0.124537,0.902631,0.0628
9,3,3,316766945,0.09,0.930192,399,0.068256,0.923934,0.1271
9,3,3,317219021,0.09,0.881609,396,0.086417,0.905868,0.0735
9,3,3,317479729,0.09,0.909371,424,0.079153,0.915965,0.0086
9,3,3,319352100,0.11,0.839965,385,0.104578,0.866369,0.0140
9,3,3,319457687,0.09,0.867727,433,0.091847,0.877679,0.0038
9,3,3,320214638,0.23,0.902430,418,0.066422,0.908359,0.0004
9,3,3,320448018,0.09,0.909371,427,0.064624,0.916770,0.0487
9,3,3,323967346,0.09,0.839965,412,0.106376,0.903312,0.0183
9,3,3,324896807,0.13,0.874667,365,0.117273,0.907612,0.0266
9,3,3,325083107,0.20,0.923252,427,0.073686,0.908359,0.0615
9,3,3,325115012,0.16,0.853846,411,0.093681,0.925383,0.0107
9,3,3,327227086,0.09,0.902430,412,0.079153,0.906366,0.0836
9,3,3,327994956,0.16,0.916311,412,0.070054,0.915132,0.0046
9,3,3,328015386,0.32,0.874667,383,0.140900,0.925790,0.0024
9,3,3,329514858,0.19,0.902430,419,0.071888,0.923934,0.0779
9,3,3,331067980,0.16,0.930192,427,0.044629,0.887298,0.0054
9,3,3,331807080,0.09,0.902430,426,0.073686,0.920674,0.0313
9,3,3,33215806,0.09,0.881609,411,0.106376,0.913569,0.0551
9,3,3,333758909,0.09,0.881609,390,0.093681,0.914879,0.0080
9,3,3,333975244,0.11,0.916311,427,0.053727,0.888437,0.0004
9,3,3,33428204,0.09,0.909371,409,0.075521,0.916327,0.0544
9,3,3,334994269,0.09,0.846905,367,0.135434,0.860988,0.0288
9,3,3,33659674,0.09,0.909371,409,0.070054,0.915132,0.0202
9,3,3,336998289,0.14,0.888549,419,0.100946,0.868515,0.0236
9,3,3,33977795,0.20,0.895490,424,0.080951,0.911015,0.0063
9,3,3,341426187,0.18,0.923252,439,0.044629,0.881132,0.0601
9,3,3,344099184,0.18,0.819143,352,0.137268,0.862643,0.0008
9,3,3,349323594,0.18,0.867727,384,0.090049,0.898398,0.0797
9,3,3,349807679,0.14,0.860786,387,0.102744,0.893417,0.0324
9,3,3,350352661,0.14,0.860786,425,0.084583,0.919913,0.0288
9,3,3,350939135,0.09,0.888549,398,0.064624,0.888074,0.0810
9,3,3,351068861,0.17,0.874667,365,0.115475,0.850585,0.0003
9,3,3,359467354,0.09,0.930192,451,0.022836,0.750310,0.0748
9,3,3,365300996,0.20,0.902430,419,0.082785,0.912741,0.0001
9,3,3,365723093,0.25,0.902430,421,0.075521,0.930605,0.0028
9,3,3,367753378,0.20,0.881609,405,0.090049,0.897018,0.0571
9,3,3,369084619,0.16,0.867727,396,0.113640,0.885022,0.0012
9,3,3,369621530,0.09,0.909371,398,0.062790,0.914114,0.1114
9,3,3,371166736,0.09,0.867727,422,0.070054,0.918718,0.0097
9,3,3,371334471,0.13,0.909371,425,0.095480,0.922020,0.0277
9,3,3,374937587,0.26,0.874667,393,0.120905,0.887968,0.0038
9,3,3,379035413,0.14,0.916311,397,0.071888,0.922636,0.0487
9,3,3,379165253,0.09,0.881609,445,0.115475,0.878254,0.0435
9,3,3,380615978,0.28,0.833024,394,0.133635,0.884452,0.0012
9,3,3,381400984,0.09,0.909371,404,0.064624,0.910849,0.0661
9,3,3,382043085,0.36,0.888549,413,0.108210,0.901309,0.0275
9,3,3,382494365,0.14,0.853846,403,0.099112,0.919458,0.0026
9,3,3,382888299,0.09,0.874667,383,0.110008,0.874242,0.0027
9,3,3,383626655,0.13,0.874667,414,0.084583,0.924658,0.1280
9,3,3,383661980,0.14,0.846905,398,0.122739,0.844039,0.0000
9,3,3,387137459,0.09,0.881609,377,0.108210,0.919609,0.0029
9,3,3,392578578,0.16,0.923252,405,0.080951,0.917052,0.0248
9,3,3,39494207,0.11,0.867727,396,0.097314,0.892705,0.0047
9,3,3,396290045,0.16,0.881609,339,0.111842,0.897828,0.0259
9,3,3,398182671,0.14,0.902430,413,0.068256,0.922702,0.0062
9,3,3,399409432,0.34,0.888549,363,0.119107,0.929941,0.0078
9,3,3,399674263,0.11,0.881609,394,0.093681,0.926573,0.0273
9,3,3,402432265,0.09,0.909371,431,0.053727,0.906864,0.0860
9,3,3,408099812,0.09,0.888549,397,0.086417,0.917124,0.1093
9,3,3,408544335,0.13,0.902430,409,0.051893,0.915442,0.1004
9,3,3,409094128,0.14,0.923252,399,0.062790,0.918098,0.1719
9,3,3,409697732,0.22,0.881609,404,0.111842,0.930557,0.0746
9,3,3,411533763,0.09,0.916311,427,0.070054,0.923101,0.0128
9,3,3,413600212,0.22,0.867727,424,0.086417,0.876483,0.0213
9,3,3,416913298,0.09,0.923252,443,0.044629,0.895267,0.1034
9,3,3,417565550,0.09,0.909371,402,0.077319,0.929507,0.0539
9,3,3,417821852,0.09,0.874667,372,0.106376,0.904944,0.0038
9,3,3,418237450,0.13,0.888549,410,0.097314,0.911015,0.0252
9,3,3,419443930,0.16,0.909371,432,0.059158,0.911458,0.0156
9,3,3,421912177,0.09,0.909371,414,0.071888,0.930605,0.1182
9,3,3,422030113,0.09,0.881609,415,0.088215,0.888130,0.0022
9,3,3,423850228,0.19,0.860786,402,0.090049,0.921231,0.0958
9,3,3,423976361,0.16,0.874667,391,0.097314,0.866854,0.0014
9,3,3,424139941,0.11,0.902430,446,0.057360,0.884452,0.0018
9,3,3,425089006,0.09,0.909371,417,0.066422,0.926832,0.0327
9,3,3,425158585,0.14,0.902430,373,0.106376,0.888437,0.0006
9,3,3,43093861,0.21,0.902430,381,0.082785,0.918138,0.0397
9,3,3,433409877,0.09,0.853846,398,0.110008,0.889006,0.0814
9,3,3,441834058,0.36,0.839965,402,0.139066,0.885337,0.0228
9,3,3,448432496,0.11,0.902430,454,0.077319,0.894260,0.0314
9,3,3,448874332,0.09,0.909371,445,0.048261,0.895267,0.0251
9,3,3,449029490,0.13,0.874667,390,0.119107,0.904681,0.1387
9,3,3,451490113,0.17,0.888549,414,0.097314,0.902382,0.0554
9,3,3,452025407,0.16,0.916311,405,0.068256,0.902880,0.1398
9,3,3,45272119,0.14,0.916311,425,0.070054,0.926832,0.0056
9,3,3,452876908,0.09,0.888549,418,0.095480,0.892705,0.0013
9,3,3,455755745,0.09,0.888549,384,0.082785,0.853715,0.0349
9,3,3,456891219,0.31,0.916311,374,0.090049,0.936249,0.1205
9,3,3,466153452,0.17,0.846905,397,0.148164,0.877728,0.0059
9,3,3,466787056,0.39,0.867727,393,0.113640,0.878760,0.0637
9,3,3,468756073,0.09,0.867727,384,0.108210,0.838172,0.0010
9,3,3,47093991,0.13,0.916311,421,0.064624,0.922702,0.1365
9,3,3,473069607,0.18,0.874667,418,0.077319,0.885177,0.0195
9,3,3,474943127,0.11,0.881609,401,0.100946,0.914517,0.0795
9,3,3,478863566,0.11,0.902430,397,0.099112,0.864264,0.0003
9,3,3,480491689,0.13,0.895490,413,0.095480,0.913792,0.0010
9,3,3,482087962,0.25,0.860786,419,0.102744,0.888437,0.0621
9,3,3,484807891,0.09,0.895490,413,0.091847,0.908665,0.0394
9,3,3,48492299,0.20,0.902430,391,0.088215,0.932550,0.0168
9,3,3,488810913,0.09,0.902430,415,0.055526,0.915442,0.0384
9,3,3,490413772,0.11,0.860786,398,0.113640,0.897733,0.1464
9,3,3,490761837,0.29,0.860786,376,0.124537,0.910351,0.0094
9,3,3,491221765,0.20,0.881609,395,0.100946,0.902842,0.0002
9,3,3,491369942,0.09,0.902430,391,0.095480,0.928565,0.0183
9,3,3,493619144,0.23,0.923252,443,0.062790,0.912741,0.1155
9,3,3,493822046,0.13,0.867727,426,0.070054,0.913007,0.0590
9,3,3,494974788,0.28,0.867727,351,0.117273,0.898113,0.0029
9,3,3,499676195,0.09,0.881609,401,0.110008,0.883883,0.0351
9,3,3,499756215,0.09,0.909371,397,0.082785,0.932597,0.0078
9,3,3,502029649,0.09,0.881609,366,0.124537,0.927218,0.0403
9,3,3,509115893,0.09,0.902430,445,0.077319,0.906548,0.0155
9,3,3,511078999,0.09,0.853846,399,0.122739,0.849340,0.0029
9,3,3,511728907,0.09,0.902430,431,0.064624,0.891624,0.0071
9,3,3,51608137,0.13,0.895490,381,0.095480,0.913937,0.0489
9,3,3,518385922,0.14,0.888549,416,0.110008,0.882792,0.0322
9,3,3,519123357,0.14,0.881609,401,0.080951,0.926288,0.0662
9,3,3,521778384,0.27,0.853846,395,0.108210,0.924603,0.0019
9,3,3,522324470,0.11,0.881609,413,0.099112,0.900058,0.0541
9,3,3,526022930,0.09,0.916311,439,0.053727,0.889006,0.0017
9,3,3,526557408,0.09,0.902430,433,0.039199,0.893559,0.1074
9,3,3,527006157,0.09,0.853846,382,0.110008,0.804321,0.0000
9,3,3,528485622,0.09,0.902430,447,0.039199,0.893559,0.0011
9,3,3,528961153,0.09,0.839965,386,0.120905,0.896405,0.0334
9,3,3,529699981,0.16,0.895490,400,0.066422,0.923572,0.1598
9,3,3,529748060,0.27,0.874667,361,0.131801,0.863999,0.0001
9,3,3,530386443,0.09,0.909371,434,0.086417,0.891501,0.0055
9,3,3,53304147,0.13,0.888549,423,0.095480,0.879855,0.0036
9,3,3,534836279,0.13,0.860786,370,0.122739,0.899452,0.0030
9,3,3,535560330,0.09,0.874667,388,0.084583,0.907031,0.0045
9,3,3,538556297,0.09,0.846905,413,0.104578,0.868821,0.0614
9,3,3,544916269,0.16,0.916311,401,0.084583,0.869311,0.0408
9,3,3,545142753,0.09,0.833024,382,0.173589,0.846885,0.0051
9,3,3,545668568,0.09,0.888549,400,0.102744,0.870390,0.0604
9,3,3,546924700,0.09,0.916311,429,0.053727,0.889006,0.0940
9,3,3,547423781,0.13,0.881609,399,0.068256,0.907473,0.1596
9,3,3,549209328,0.18,0.881609,374,0.139066,0.889233,0.0004
9,3,3,549503573,0.13,0.839965,393,0.119107,0.877728,0.0229
9,3,3,550857902,0.23,0.909371,400,0.075521,0.897070,0.0509
9,3,3,553729779,0.16,0.881609,410,0.080951,0.916690,0.0352
9,3,3,557084065,0.19,0.909371,457,0.051893,0.853772,0.0333
9,3,3,557783918,0.13,0.881609,422,0.084583,0.859350,0.0041
9,3,3,558814393,0.18,0.888549,403,0.080951,0.919913,0.0314
9,3,3,559834699,0.09,0.909371,437,0.059158,0.907163,0.0306
9,3,3,560746730,0.11,0.916311,427,0.050095,0.906864,0.0073
9,3,3,56159371,0.11,0.902430,394,0.124537,0.892136,0.0120
9,3,3,565452400,0.09,0.909371,406,0.071888,0.923934,0.0384
9,3,3,566155726,0.13,0.916311,419,0.084583,0.925522,0.0132
9,3,3,566200404,0.09,0.895490,411,0.102744,0.904905,0.0168
9,3,3,5662736,0.09,0.902430,415,0.070054,0.915132,0.0184
9,3,3,567964964,0.24,0.895490,395,0.068256,0.926288,0.0384
9,3,3,57034999,0.14,0.923252,413,0.051893,0.890144,0.0743
9,3,3,572713366,0.09,0.888549,438,0.111842,0.884203,0.0140
9,3,3,573629153,0.13,0.909371,405,0.055526,0.916327,0.1159
9,3,3,574613924,0.26,0.846905,379,0.157227,0.833561,0.0310
9,3,3,575257142,0.20,0.860786,373,0.102744,0.894413,0.0901
9,3,3,575566857,0.09,0.798321,403,0.142698,0.862538,0.0003
9,3,3,579502071,0.25,0.888549,435,0.075521,0.835975,0.0012
9,3,3,580842532,0.19,0.874667,429,0.113640,0.871503,0.0222
9,3,3,581034206,0.23,0.916311,401,0.071888,0.927918,0.0234
9,3,3,585278934,0.14,0.881609,419,0.100946,0.879548,0.0053
9,3,3,58690895,0.09,0.902430,435,0.044629,0.901386,0.0202
9,3,3,587845590,0.09,0.902430,415,0.060992,0.917921,0.0018
9,3,3,587999801,0.16,0.881609,405,0.095480,0.918320,0.0031
9,3,3,589951544,0.09,0.902430,438,0.086417,0.921308,0.0019
9,3,3,591138174,0.09,0.909371,439,0.059158,0.908359,0.0018
9,3,3,591952058,0.11,0.853846,377,0.100946,0.889161,0.0035
9,3,3,59303808,0.26,0.860786,368,0.117273,0.889575,0.0010
9,3,3,593433082,0.13,0.888549,384,0.104578,0.921735,0.0078
9,3,3,59356528,0.09,0.833024,393,0.100946,0.883788,0.0054
9,3,3,601046609,0.38,0.881609,426,0.113640,0.893034,0.0112
9,3,3,602362648,0.09,0.874667,387,0.097314,0.926832,0.0294
9,3,3,603974110,0.09,0.902430,399,0.060992,0.922702,0.1217
9,3,3,60713087,0.09,0.881609,439,0.064624,0.905370,0.0800
9,3,3,607691427,0.16,0.867727,383,0.104578,0.892136,0.0375
9,3,3,608359295,0.13,0.867727,388,0.106376,0.916897,0.0198
9,3,3,610982157,0.09,0.867727,405,0.108210,0.921906,0.0004
9,3,3,61114963,0.09,0.909371,437,0.099112,0.904108,0.0297
9,3,3,616827304,0.13,0.846905,385,0.144532,0.899452,0.0058
9,3,3,623877052,0.09,0.888549,390,0.115475,0.886598,0.0125
9,3,3,625940750,0.09,0.874667,413,0.099112,0.890275,0.0204
9,3,3,626252867,0.09,0.916311,421,0.070054,0.911347,0.0736
9,3,3,627651810,0.29,0.853846,387,0.126371,0.884950,0.1001
9,3,3,628164879,0.09,0.916311,439,0.039199,0.879140,0.0109
9,3,3,628724912,0.09,0.888549,394,0.099112,0.896768,0.0209
9,3,3,630673431,0.09,0.839965,356,0.135434,0.882261,0.0146
9,3,3,630758646,0.11,0.923252,408,0.066422,0.899394,0.1023
9,3,3,631487624,0.09,0.895490,411,0.093681,0.916327,0.0740
9,3,3,632880169,0.09,0.895490,410,0.091847,0.911015,0.0833
9,3,3,633533407,0.09,0.916311,433,0.064624,0.921906,0.0335
9,3,3,638268150,0.08,0.909371,409,0.064624,0.913671,0.0003
9,3,3,63839066,0.09,0.902430,476,0.084583,0.885591,0.0057
9,3,3,639777455,0.41,0.881609,372,0.108210,0.857787,0.0389
9,3,3,643731077,0.11,0.881609,423,0.113640,0.915082,0.0009
9,3,3,646426534,0.14,0.881609,400,0.135434,0.920046,0.0003
9,3,3,646798652,0.17,0.846905,400,0.157227,0.867466,0.0282
9,3,3,648824849,0.09,0.839965,424,0.111842,0.886444,0.0196
9,3,3,648825250,0.14,0.895490,410,0.073686,0.878144,0.0113
9,3,3,650968738,0.09,0.826084,378,0.146330,0.847198,0.0130
9,3,3,651782016,0.13,0.895490,400,0.068256,0.923934,0.1425
9,3,3,652576872,0.09,0.902430,434,0.071888,0.913937,0.1248
9,3,3,653198510,0.16,0.902430,401,0.064624,0.914557,0.0901
9,3,3,654728073,0.09,0.902430,408,0.077319,0.931601,0.0406
9,3,3,654974828,0.24,0.874667,385,0.093681,0.917324,0.0490
9,3,3,65585869,0.13,0.895490,385,0.073686,0.920755,0.1231
9,3,3,658100701,0.11,0.923252,421,0.055526,0.890713,0.0021
9,3,3,659443064,0.09,0.839965,345,0.140900,0.853146,0.0051
9,3,3,660189049,0.17,0.874667,388,0.113640,0.881192,0.0040
9,3,3,661319448,0.13,0.881609,423,0.082785,0.889101,0.0248
